day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;158300;KELP;2014;31;;;;;2017;31;;;;;2015.5;479.1796875
-1;158400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;2926.0
-1;158400;KELP;2016;1;2014;31;;;2017;31;;;;;2016.5;477.900390625
-1;158500;KELP;2014;22;;;;;2017;22;;;;;2015.5;480.2109375
-1;158500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2936.0
-1;158600;KELP;2014;27;;;;;2016;2;2017;27;;;2015.0;481.10546875
-1;158600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;2936.0
-1;158700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;2936.0
-1;158700;KELP;2014;29;;;;;2016;5;2017;29;;;2015.0;479.833984375
-1;158800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2936.0
-1;158800;KELP;2016;4;2014;24;;;2017;24;;;;;2016.5;477.79296875
-1;158900;KELP;2014;32;;;;;2017;32;;;;;2015.5;481.76953125
-1;158900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2936.0
-1;159000;KELP;2015;1;2014;26;;;2018;27;;;;;2016.5;487.646484375
-1;159000;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;2936.0
-1;159100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2936.0
-1;159100;KELP;2014;31;;;;;2017;26;;;;;2015.5;481.21875
-1;159200;RAINFOREST_RESIN;9995;30;;;;;10002;1;10005;30;;;9998.5;2936.0
-1;159200;KELP;2014;30;;;;;2017;30;;;;;2015.5;482.66015625
-1;159300;KELP;2014;20;;;;;2018;21;;;;;2016.0;484.2421875
-1;159300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2972.0
-1;159400;RAINFOREST_RESIN;10000;6;9998;6;9996;1;10004;1;10005;23;;;10002.0;2972.0
-1;159400;KELP;2016;6;2014;24;;;2018;24;;;;;2017.0;487.19921875
-1;159500;KELP;2014;26;;;;;2018;26;;;;;2016.0;486.3447265625
-1;159500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2972.0
-1;159600;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;2972.0
-1;159600;KELP;2016;1;2014;24;;;2018;24;;;;;2017.0;485.4609375
-1;159700;KELP;2014;30;;;;;2017;1;2018;29;;;2015.5;484.9296875
-1;159700;RAINFOREST_RESIN;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;2972.0
-1;159800;RAINFOREST_RESIN;9995;20;;;;;10002;3;10005;20;;;9998.5;2980.0
-1;159800;KELP;2014;20;;;;;2018;20;;;;;2016.0;484.57421875
-1;159900;KELP;2014;25;;;;;2015;5;2017;1;2018;24;2014.5;484.720703125
-1;159900;RAINFOREST_RESIN;9998;2;9996;1;9995;24;10000;5;10004;1;10005;24;9999.0;2980.0
-1;160000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2980.0
-1;160000;KELP;2014;26;;;;;2018;26;;;;;2016.0;489.802734375
-1;160100;KELP;2015;33;;;;;2018;26;;;;;2016.5;496.998046875
-1;160100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2980.0
-1;160200;RAINFOREST_RESIN;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;2980.0
-1;160200;KELP;2014;24;;;;;2016;5;2017;1;2018;23;2015.0;491.771484375
-1;160300;KELP;2014;29;;;;;2017;26;;;;;2015.5;488.888671875
-1;160300;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;2980.0
-1;160400;RAINFOREST_RESIN;9995;23;;;;;9998;1;10002;8;10005;23;9996.5;2982.0
-1;160400;KELP;2017;1;2014;23;;;2018;23;;;;;2017.5;493.310546875
-1;160500;KELP;2014;24;;;;;2018;24;;;;;2016.0;492.595703125
-1;160500;RAINFOREST_RESIN;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;2984.0
-1;160600;RAINFOREST_RESIN;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;2984.0
-1;160600;KELP;2014;22;;;;;2017;22;;;;;2015.5;506.7103271484375
-1;160700;KELP;2014;26;;;;;2017;24;;;;;2015.5;506.63427734375
-1;160700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;2986.0
-1;160800;RAINFOREST_RESIN;10002;2;9996;2;9995;27;10004;2;10005;27;;;10003.0;2986.0
-1;160800;KELP;2015;2;2014;27;;;2018;29;;;;;2016.5;507.197998046875
-1;160900;KELP;2015;3;2014;30;;;2018;30;;;;;2016.5;506.970458984375
-1;160900;RAINFOREST_RESIN;10000;3;9996;1;9995;29;10004;1;10005;29;;;10002.0;2990.0
-1;161000;RAINFOREST_RESIN;9995;27;;;;;10002;3;10005;27;;;9998.5;2990.0
-1;161000;KELP;2014;27;;;;;2015;8;2018;27;;;2014.5;506.828857421875
-1;161100;KELP;2014;28;;;;;2018;28;;;;;2016.0;515.02734375
-1;161100;RAINFOREST_RESIN;9995;28;;;;;10002;10;10005;28;;;9998.5;2990.0
-1;161200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2990.0
-1;161200;KELP;2014;31;;;;;2017;1;2018;30;;;2015.5;513.94140625
-1;161300;KELP;2014;20;;;;;2018;20;;;;;2016.0;514.47265625
-1;161300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;2990.0
-1;161400;RAINFOREST_RESIN;9998;7;9996;1;9995;26;10004;1;10005;26;;;10001.0;2990.0
-1;161400;KELP;2015;3;2014;27;;;2017;1;2018;26;;;2016.0;513.896484375
-1;161500;KELP;2014;22;;;;;2018;22;;;;;2016.0;514.728515625
-1;161500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;2990.0
-1;161600;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;2990.0
-1;161600;KELP;2014;22;;;;;2018;22;;;;;2016.0;514.794921875
-1;161700;KELP;2016;7;2014;26;;;2018;26;;;;;2017.0;514.796875
-1;161700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2992.0
-1;161800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;2992.0
-1;161800;KELP;2014;21;;;;;2018;21;;;;;2016.0;515.10009765625
-1;161900;KELP;2015;23;;;;;2018;23;;;;;2016.5;515.50830078125
-1;161900;RAINFOREST_RESIN;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;2992.0
-1;162000;KELP;2015;28;;;;;2018;23;;;;;2016.5;515.894775390625
-1;162000;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;2992.0
-1;162100;RAINFOREST_RESIN;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;2992.0
-1;162100;KELP;2015;29;;;;;2018;25;;;;;2016.5;516.563720703125
-1;162200;RAINFOREST_RESIN;9995;20;;;;;10002;10;10005;20;;;9998.5;2992.0
-1;162200;KELP;2015;20;;;;;2019;20;;;;;2017.0;516.8955078125
-1;162300;KELP;2016;5;2015;30;;;2019;30;;;;;2017.5;516.807373046875
-1;162300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2992.0
-1;162400;KELP;2015;24;;;;;2016;5;2019;24;;;2015.5;516.991943359375
-1;162400;RAINFOREST_RESIN;9996;2;9995;22;;;10000;5;10004;2;10005;22;9998.0;2992.0
-1;162500;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;2992.0
-1;162500;KELP;2015;24;;;;;2017;5;2019;24;;;2016.0;525.0859375
-1;162600;RAINFOREST_RESIN;9995;21;;;;;10000;5;10002;3;10005;21;9997.5;2992.0
-1;162600;KELP;2015;21;;;;;2017;4;2019;21;;;2016.0;528.7734375
-1;162700;KELP;2016;24;;;;;2019;24;;;;;2017.5;534.4453125
-1;162700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2992.0
-1;162800;KELP;2016;29;;;;;2018;8;2019;29;;;2017.0;531.921875
-1;162800;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;2992.0
-1;162900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;2992.0
-1;162900;KELP;2016;23;;;;;2018;3;2019;23;;;2017.0;524.6640625
-1;163000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;3008.0
-1;163000;KELP;2016;1;2015;29;;;2019;30;;;;;2017.5;523.7890625
-1;163100;KELP;2015;28;;;;;2019;28;;;;;2017.0;520.91015625
-1;163100;RAINFOREST_RESIN;9996;1;9995;27;;;9998;4;10002;7;10004;1;9997.0;3008.0
-1;163200;KELP;2015;21;;;;;2019;21;;;;;2017.0;518.703125
-1;163200;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;3016.0
-1;163300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3018.0
-1;163300;KELP;2015;27;;;;;2018;27;;;;;2016.5;506.11328125
-1;163400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3018.0
-1;163400;KELP;2015;22;;;;;2018;22;;;;;2016.5;506.20703125
-1;163500;KELP;2015;2;2014;28;;;2016;2;2018;30;;;2015.5;495.3671875
-1;163500;RAINFOREST_RESIN;10002;3;9996;2;9995;28;10004;2;10005;28;;;10003.0;3018.0
-1;163600;KELP;2014;28;;;;;2017;1;2018;27;;;2015.5;486.4296875
-1;163600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3024.0
-1;163700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3024.0
-1;163700;KELP;2014;26;;;;;2018;26;;;;;2016.0;493.04296875
-1;163800;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;3024.0
-1;163800;KELP;2015;1;2014;25;;;2018;26;;;;;2016.5;493.3359375
-1;163900;KELP;2015;24;;;;;2018;24;;;;;2016.5;507.37890625
-1;163900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3026.0
-1;164000;KELP;2015;39;;;;;2018;31;;;;;2016.5;509.66015625
-1;164000;RAINFOREST_RESIN;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;3030.0
-1;164100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;3032.0
-1;164100;KELP;2015;26;;;;;2018;24;;;;;2016.5;511.9375
-1;164200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;3032.0
-1;164200;KELP;2015;25;;;;;2019;25;;;;;2017.0;518.43359375
-1;164300;KELP;2015;26;;;;;2018;24;;;;;2016.5;516.15625
-1;164300;RAINFOREST_RESIN;9998;7;9996;1;9995;23;10004;1;10005;23;;;10001.0;3032.0
-1;164400;KELP;2017;2;2016;24;;;2020;26;;;;;2018.5;539.96484375
-1;164400;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;3032.0
-1;164500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3032.0
-1;164500;KELP;2016;27;;;;;2020;27;;;;;2018.0;535.82421875
-1;164600;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;3032.0
-1;164600;KELP;2018;1;2017;1;2016;23;2019;1;2020;22;;;2018.5;534.3671875
-1;164700;KELP;2016;26;;;;;2019;26;;;;;2017.5;531.7578125
-1;164700;RAINFOREST_RESIN;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;3034.0
-1;164800;KELP;2016;23;;;;;2019;2;2020;21;;;2017.5;544.03515625
-1;164800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3034.0
-1;164900;RAINFOREST_RESIN;9996;1;9995;28;;;10000;5;10004;1;10005;28;9998.0;3058.0
-1;164900;KELP;2016;29;;;;;2017;5;2020;29;;;2016.5;546.828125
-1;165000;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;3058.0
-1;165000;KELP;2018;1;2016;25;;;2019;25;;;;;2018.5;546.921875
-1;165100;KELP;2018;1;2016;30;;;2019;30;;;;;2018.5;540.875
-1;165100;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;3058.0
-1;165200;KELP;2016;21;;;;;2017;6;2018;5;2019;21;2016.5;534.546875
-1;165200;RAINFOREST_RESIN;9995;21;;;;;10000;6;10005;21;;;9997.5;3058.0
-1;165300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3058.0
-1;165300;KELP;2016;22;;;;;2018;4;2019;22;;;2017.0;543.4296875
-1;165400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3058.0
-1;165400;KELP;2016;24;;;;;2019;24;;;;;2017.5;538.1015625
-1;165500;KELP;2017;4;2016;22;;;2019;22;;;;;2018.0;545.0078125
-1;165500;RAINFOREST_RESIN;10000;4;9998;6;9996;1;10004;1;10005;21;;;10002.0;3058.0
-1;165600;KELP;2016;26;;;;;2019;26;;;;;2017.5;548.125
-1;165600;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;3058.0
-1;165700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;6;10004;2;10005;29;9999.0;3060.0
-1;165700;KELP;2018;1;2016;31;;;2019;31;;;;;2018.5;546.3046875
-1;165800;RAINFOREST_RESIN;9995;26;;;;;10002;3;10005;26;;;9998.5;3060.0
-1;165800;KELP;2016;26;;;;;2019;26;;;;;2017.5;549.171875
-1;165900;KELP;2016;30;;;;;2019;30;;;;;2017.5;551.1953125
-1;165900;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;3060.0
-1;166000;KELP;2019;1;2017;1;2016;23;2020;24;;;;;2019.5;567.4453125
-1;166000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3062.0
-1;166100;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;3062.0
-1;166100;KELP;2016;27;;;;;2019;27;;;;;2017.5;543.5
-1;166200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;3062.0
-1;166200;KELP;2016;24;;;;;2017;3;2019;24;;;2016.5;550.4765625
-1;166300;KELP;2016;30;;;;;2020;30;;;;;2018.0;562.3125
-1;166300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;3064.0
-1;166400;KELP;2016;29;;;;;2020;29;;;;;2018.0;561.8359375
-1;166400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3064.0
-1;166500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3064.0
-1;166500;KELP;2016;24;;;;;2020;24;;;;;2018.0;561.0625
-1;166600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3064.0
-1;166600;KELP;2016;21;;;;;2020;21;;;;;2018.0;562.6640625
-1;166700;KELP;2016;29;;;;;2020;29;;;;;2018.0;561.9375
-1;166700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3064.0
-1;166800;KELP;2017;3;2016;28;;;2019;2;2020;26;;;2018.0;559.546875
-1;166800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;3064.0
-1;166900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3064.0
-1;166900;KELP;2017;7;2016;26;;;2019;2;2020;24;;;2018.0;558.859375
-1;167000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3064.0
-1;167000;KELP;2016;28;;;;;2017;5;2020;28;;;2016.5;560.109375
-1;167100;KELP;2016;28;;;;;2020;28;;;;;2018.0;566.65625
-1;167100;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;3064.0
-1;167200;KELP;2016;29;;;;;2019;1;2020;28;;;2017.5;560.9453125
-1;167200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;9;10004;1;10005;28;9999.0;3100.0
-1;167300;RAINFOREST_RESIN;9995;28;;;;;10002;4;10005;28;;;9998.5;3100.0
-1;167300;KELP;2016;28;;;;;2019;28;;;;;2017.5;559.3125
-1;167400;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;3100.0
-1;167400;KELP;2016;27;;;;;2020;27;;;;;2018.0;573.890625
-1;167500;KELP;2016;23;;;;;2020;23;;;;;2018.0;575.84375
-1;167500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3100.0
-1;167600;KELP;2016;29;;;;;2018;1;2020;29;;;2017.0;576.390625
-1;167600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3100.0
-1;167700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;4;10004;2;10005;26;9997.0;3100.0
-1;167700;KELP;2016;28;;;;;2018;2;2020;28;;;2017.0;573.953125
-1;167800;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;3108.0
-1;167800;KELP;2019;1;2016;22;;;2020;22;;;;;2019.5;575.96875
-1;167900;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;568.828125
-1;167900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;3154.0
-1;168000;KELP;2016;29;;;;;2019;29;;;;;2017.5;554.296875
-1;168000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3156.0
-1;168100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;3188.0
-1;168100;KELP;2016;26;;;;;2020;26;;;;;2018.0;573.2578125
-1;168200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3190.0
-1;168200;KELP;2017;25;;;;;2020;25;;;;;2018.5;594.7890625
-1;168300;KELP;2016;29;;;;;2020;29;;;;;2018.0;581.90625
-1;168300;RAINFOREST_RESIN;9996;1;9995;28;;;10002;5;10004;1;10005;28;9999.0;3190.0
-1;168400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;3190.0
-1;168400;KELP;2017;25;;;;;2020;25;;;;;2018.5;589.6953125
-1;168500;KELP;2017;25;;;;;2020;25;;;;;2018.5;590.3984375
-1;168500;RAINFOREST_RESIN;10002;1;9998;3;9996;2;10004;2;10005;23;;;10003.0;3190.0
-1;168600;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;3192.0
-1;168600;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;609.5546875
-1;168700;KELP;2017;25;;;;;2019;3;2020;25;;;2018.0;595.640625
-1;168700;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3192.0
-1;168800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3192.0
-1;168800;KELP;2017;25;;;;;2019;7;2020;25;;;2018.0;601.171875
-1;168900;KELP;2017;20;;;;;2020;20;;;;;2018.5;590.2421875
-1;168900;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3192.0
-1;169000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;3192.0
-1;169000;KELP;2017;28;;;;;2019;3;2020;28;;;2018.0;590.2890625
-1;169100;KELP;2017;27;;;;;2020;27;;;;;2018.5;590.7890625
-1;169100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;3192.0
-1;169200;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3192.0
-1;169200;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;593.3359375
-1;169300;KELP;2017;33;;;;;2020;29;;;;;2018.5;606.6484375
-1;169300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3192.0
-1;169400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3192.0
-1;169400;KELP;2017;23;;;;;2021;23;;;;;2019.0;624.3515625
-1;169500;KELP;2019;1;2017;25;;;2021;25;;;;;2020.0;625.2421875
-1;169500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3192.0
-1;169600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3192.0
-1;169600;KELP;2017;26;;;;;2021;26;;;;;2019.0;626.75
-1;169700;KELP;2018;6;2017;30;;;2020;2;2021;28;;;2019.0;619.734375
-1;169700;RAINFOREST_RESIN;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;3192.0
-1;169800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3192.0
-1;169800;KELP;2017;32;;;;;2020;2;2021;30;;;2018.5;618.484375
-1;169900;KELP;2017;29;;;;;2020;30;;;;;2018.5;605.6015625
-1;169900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;3192.0
-1;170000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3192.0
-1;170000;KELP;2017;26;;;;;2020;26;;;;;2018.5;603.0390625
-1;170100;KELP;2017;32;;;;;2021;32;;;;;2019.0;622.3515625
-1;170100;RAINFOREST_RESIN;9996;2;9995;30;;;10002;10;10004;2;10005;30;9999.0;3192.0
-1;170200;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;3192.0
-1;170200;KELP;2017;21;;;;;2020;22;;;;;2018.5;612.9609375
-1;170300;KELP;2018;23;;;;;2021;23;;;;;2019.5;658.0234375
-1;170300;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;3192.0
-1;170400;RAINFOREST_RESIN;10002;11;9996;1;9995;30;10004;1;10005;30;;;10003.0;3192.0
-1;170400;KELP;2020;10;2018;31;;;2021;31;;;;;2020.5;658.9453125
-1;170500;KELP;2018;39;;;;;2021;32;;;;;2019.5;650.3203125
-1;170500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3214.0
-1;170600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3214.0
-1;170600;KELP;2018;24;;;;;2021;24;;;;;2019.5;644.3515625
-1;170700;KELP;2018;29;;;;;2022;29;;;;;2020.0;667.375
-1;170700;RAINFOREST_RESIN;9998;2;9996;1;9995;28;10004;1;10005;28;;;10001.0;3214.0
-1;170800;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3214.0
-1;170800;KELP;2019;26;;;;;2022;26;;;;;2020.5;681.1015625
-1;170900;KELP;2019;1;2018;28;;;2022;28;;;;;2020.5;673.1171875
-1;170900;RAINFOREST_RESIN;9996;2;9995;26;;;10002;3;10004;2;10005;26;9999.0;3214.0
-1;171000;KELP;2018;27;;;;;2019;3;2022;27;;;2018.5;675.5390625
-1;171000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3214.0
-1;171100;RAINFOREST_RESIN;10002;3;9998;5;9996;2;10004;2;10005;28;;;10003.0;3214.0
-1;171100;KELP;2018;30;;;;;2020;1;2022;30;;;2019.0;671.0234375
-1;171200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3220.0
-1;171200;KELP;2018;21;;;;;2021;21;;;;;2019.5;665.796875
-1;171300;KELP;2018;30;;;;;2021;25;;;;;2019.5;664.09375
-1;171300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3220.0
-1;171400;KELP;2018;30;;;;;2021;30;;;;;2019.5;656.3046875
-1;171400;RAINFOREST_RESIN;10002;5;9996;1;9995;29;10004;1;10005;29;;;10003.0;3220.0
-1;171500;RAINFOREST_RESIN;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;3230.0
-1;171500;KELP;2018;23;;;;;2021;23;;;;;2019.5;655.578125
-1;171600;RAINFOREST_RESIN;9996;2;9995;30;;;9998;11;10004;2;10005;30;9997.0;3232.0
-1;171600;KELP;2018;28;;;;;2020;8;2021;32;;;2019.0;646.75
-1;171700;KELP;2017;23;;;;;2021;23;;;;;2019.0;639.6015625
-1;171700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;3254.0
-1;171800;KELP;2017;27;;;;;2020;27;;;;;2018.5;625.4609375
-1;171800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3254.0
-1;171900;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;3254.0
-1;171900;KELP;2017;26;;;;;2020;26;;;;;2018.5;624.609375
-1;172000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3256.0
-1;172000;KELP;2017;28;;;;;2020;28;;;;;2018.5;620.3203125
-1;172100;KELP;2017;31;;;;;2020;25;;;;;2018.5;618.2265625
-1;172100;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;3256.0
-1;172200;KELP;2017;26;;;;;2020;26;;;;;2018.5;614.125
-1;172200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3258.0
-1;172300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3258.0
-1;172300;KELP;2017;22;;;;;2020;22;;;;;2018.5;625.6875
-1;172400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;3258.0
-1;172400;KELP;2017;23;;;;;2021;23;;;;;2019.0;633.7109375
-1;172500;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;625.3515625
-1;172500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3258.0
-1;172600;KELP;2017;33;;;;;2020;29;;;;;2018.5;616.3671875
-1;172600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3258.0
-1;172700;RAINFOREST_RESIN;9996;2;9995;27;;;9998;3;10004;2;10005;27;9997.0;3262.0
-1;172700;KELP;2017;29;;;;;2020;29;;;;;2018.5;617.296875
-1;172800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3268.0
-1;172800;KELP;2017;20;;;;;2020;20;;;;;2018.5;622.6875
-1;172900;KELP;2017;27;;;;;2019;1;2020;27;;;2018.0;623.6953125
-1;172900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3268.0
-1;173000;KELP;2017;37;;;;;2020;31;;;;;2018.5;622.421875
-1;173000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3268.0
-1;173100;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3268.0
-1;173100;KELP;2017;21;;;;;2020;21;;;;;2018.5;626.65625
-1;173200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3268.0
-1;173200;KELP;2017;23;;;;;2018;1;2021;23;;;2017.5;637.375
