day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;164200;KELP;2015;25;;;;;2019;25;;;;;2017.0;954.2763671875
-1;164300;KELP;2015;26;;;;;2018;24;;;;;2016.5;954.6787109375
-1;164300;RAINFOREST_RESIN;9998;7;9996;1;9995;23;10004;1;10005;23;;;10001.0;3105.0
-1;164400;KELP;2017;2;2016;24;;;2020;26;;;;;2018.5;950.4765625
-1;164400;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;3105.0
-1;164500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3105.0
-1;164500;KELP;2016;27;;;;;2020;27;;;;;2018.0;951.20751953125
-1;164600;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;3105.0
-1;164600;KELP;2018;1;2017;1;2016;23;2019;1;2020;22;;;2018.5;951.46484375
-1;164700;KELP;2016;26;;;;;2019;26;;;;;2017.5;952.84765625
-1;164700;RAINFOREST_RESIN;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;3107.0
-1;164800;KELP;2016;23;;;;;2019;2;2020;21;;;2017.5;951.5322265625
-1;164800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3107.0
-1;164900;RAINFOREST_RESIN;9996;1;9995;28;;;10000;5;10004;1;10005;28;9998.0;3123.0
-1;164900;KELP;2016;29;;;;;2017;5;2020;29;;;2016.5;951.23291015625
-1;165000;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;3123.0
-1;165000;KELP;2018;1;2016;25;;;2019;25;;;;;2018.5;955.571044921875
-1;165100;KELP;2018;1;2016;30;;;2019;30;;;;;2018.5;955.58984375
-1;165100;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;3123.0
-1;165200;KELP;2016;21;;;;;2017;6;2018;5;2019;21;2016.5;956.0
-1;165200;RAINFOREST_RESIN;9995;21;;;;;10000;6;10005;21;;;9997.5;3123.0
-1;165300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3123.0
-1;165300;KELP;2016;22;;;;;2018;4;2019;22;;;2017.0;959.3125
-1;165400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3123.0
-1;165400;KELP;2016;24;;;;;2019;24;;;;;2017.5;958.44921875
-1;165500;KELP;2017;4;2016;22;;;2019;22;;;;;2018.0;959.5693359375
-1;165500;RAINFOREST_RESIN;10000;4;9998;6;9996;1;10004;1;10005;21;;;10002.0;3123.0
-1;165600;KELP;2016;26;;;;;2019;26;;;;;2017.5;960.07421875
-1;165600;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;3123.0
-1;165700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;6;10004;2;10005;29;9999.0;3125.0
-1;165700;KELP;2018;1;2016;31;;;2019;31;;;;;2018.5;959.7783203125
-1;165800;RAINFOREST_RESIN;9995;26;;;;;10002;3;10005;26;;;9998.5;3125.0
-1;165800;KELP;2016;26;;;;;2019;26;;;;;2017.5;960.49609375
-1;165900;KELP;2016;30;;;;;2019;30;;;;;2017.5;960.77734375
-1;165900;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;3125.0
-1;166000;KELP;2019;1;2017;1;2016;23;2020;24;;;;;2019.5;963.0341796875
-1;166000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3127.0
-1;166100;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;3127.0
-1;166100;KELP;2016;27;;;;;2019;27;;;;;2017.5;961.0
-1;166200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;3127.0
-1;166200;KELP;2016;24;;;;;2017;3;2019;24;;;2016.5;961.79736328125
-1;166300;KELP;2016;30;;;;;2020;30;;;;;2018.0;965.689453125
-1;166300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;3129.0
-1;166400;KELP;2016;29;;;;;2020;29;;;;;2018.0;965.6015625
-1;166400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3129.0
-1;166500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3129.0
-1;166500;KELP;2016;24;;;;;2020;24;;;;;2018.0;965.4580078125
-1;166600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3129.0
-1;166600;KELP;2016;21;;;;;2020;21;;;;;2018.0;965.75390625
-1;166700;KELP;2016;29;;;;;2020;29;;;;;2018.0;965.6201171875
-1;166700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3129.0
-1;166800;KELP;2017;3;2016;28;;;2019;2;2020;26;;;2018.0;965.1796875
-1;166800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;3129.0
-1;166900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3129.0
-1;166900;KELP;2017;7;2016;26;;;2019;2;2020;24;;;2018.0;965.052734375
-1;167000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3129.0
-1;167000;KELP;2016;28;;;;;2017;5;2020;28;;;2016.5;965.283203125
-1;167100;KELP;2016;28;;;;;2020;28;;;;;2018.0;970.34765625
-1;167100;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;3129.0
-1;167200;KELP;2016;29;;;;;2019;1;2020;28;;;2017.5;968.751953125
-1;167200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;9;10004;1;10005;28;9999.0;3159.0
-1;167300;RAINFOREST_RESIN;9995;28;;;;;10002;4;10005;28;;;9998.5;3159.0
-1;167300;KELP;2016;28;;;;;2019;28;;;;;2017.5;968.296875
-1;167400;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;3159.0
-1;167400;KELP;2016;27;;;;;2020;27;;;;;2018.0;981.02734375
-1;167500;KELP;2016;23;;;;;2020;23;;;;;2018.0;981.9296875
-1;167500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;3159.0
-1;167600;KELP;2016;29;;;;;2018;1;2020;29;;;2017.0;982.1796875
-1;167600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3159.0
-1;167700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;4;10004;2;10005;26;9997.0;3159.0
-1;167700;KELP;2016;28;;;;;2018;2;2020;28;;;2017.0;981.05859375
-1;167800;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;3167.0
-1;167800;KELP;2019;1;2016;22;;;2020;22;;;;;2019.5;981.984375
-1;167900;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;979.33203125
-1;167900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;3202.0
-1;168000;KELP;2016;29;;;;;2019;29;;;;;2017.5;972.80859375
-1;168000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3204.0
-1;168100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;3228.0
-1;168100;KELP;2016;26;;;;;2020;26;;;;;2018.0;981.3203125
-1;168200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3230.0
-1;168200;KELP;2017;25;;;;;2020;25;;;;;2018.5;990.98828125
-1;168300;KELP;2016;29;;;;;2020;29;;;;;2018.0;985.203125
-1;168300;RAINFOREST_RESIN;9996;1;9995;28;;;10002;5;10004;1;10005;28;9999.0;3230.0
-1;168400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;3230.0
-1;168400;KELP;2017;25;;;;;2020;25;;;;;2018.5;988.703125
-1;168500;KELP;2017;25;;;;;2020;25;;;;;2018.5;989.015625
-1;168500;RAINFOREST_RESIN;10002;1;9998;3;9996;2;10004;2;10005;23;;;10003.0;3230.0
-1;168600;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;3232.0
-1;168600;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;997.6171875
-1;168700;KELP;2017;25;;;;;2019;3;2020;25;;;2018.0;991.3671875
-1;168700;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3232.0
-1;168800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3232.0
-1;168800;KELP;2017;25;;;;;2019;7;2020;25;;;2018.0;993.8515625
-1;168900;KELP;2017;20;;;;;2020;20;;;;;2018.5;988.9453125
-1;168900;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3232.0
-1;169000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;3232.0
-1;169000;KELP;2017;28;;;;;2019;3;2020;28;;;2018.0;988.96875
-1;169100;KELP;2017;27;;;;;2020;27;;;;;2018.5;990.015625
-1;169100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;3232.0
-1;169200;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3232.0
-1;169200;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;991.1015625
-1;169300;KELP;2017;33;;;;;2020;29;;;;;2018.5;997.0078125
-1;169300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;3232.0
-1;169400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3232.0
-1;169400;KELP;2017;23;;;;;2021;23;;;;;2019.0;1004.3203125
-1;169500;KELP;2019;1;2017;25;;;2021;25;;;;;2020.0;1004.6875
-1;169500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3232.0
-1;169600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3232.0
-1;169600;KELP;2017;26;;;;;2021;26;;;;;2019.0;1005.30078125
-1;169700;KELP;2018;6;2017;30;;;2020;2;2021;28;;;2019.0;1002.4921875
-1;169700;RAINFOREST_RESIN;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;3232.0
-1;169800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3232.0
-1;169800;KELP;2017;32;;;;;2020;2;2021;30;;;2018.5;1001.9921875
-1;169900;KELP;2017;29;;;;;2020;30;;;;;2018.5;996.83984375
-1;169900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;3232.0
-1;170000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3232.0
-1;170000;KELP;2017;26;;;;;2020;26;;;;;2018.5;995.81640625
-1;170100;KELP;2017;32;;;;;2021;32;;;;;2019.0;1003.5390625
-1;170100;RAINFOREST_RESIN;9996;2;9995;30;;;10002;10;10004;2;10005;30;9999.0;3232.0
-1;170200;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;3232.0
-1;170200;KELP;2017;21;;;;;2020;22;;;;;2018.5;999.78515625
-1;170300;KELP;2018;23;;;;;2021;23;;;;;2019.5;1017.80859375
-1;170300;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;3232.0
-1;170400;RAINFOREST_RESIN;10002;11;9996;1;9995;30;10004;1;10005;30;;;10003.0;3232.0
-1;170400;KELP;2020;10;2018;31;;;2021;31;;;;;2020.5;1018.17578125
-1;170500;KELP;2018;39;;;;;2021;32;;;;;2019.5;1018.2724609375
-1;170500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3254.0
-1;170600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3254.0
-1;170600;KELP;2018;24;;;;;2021;24;;;;;2019.5;1016.9091796875
-1;170700;KELP;2018;29;;;;;2022;29;;;;;2020.0;1022.1708984375
-1;170700;RAINFOREST_RESIN;9998;2;9996;1;9995;28;10004;1;10005;28;;;10001.0;3254.0
-1;170800;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3254.0
-1;170800;KELP;2019;26;;;;;2022;26;;;;;2020.5;1025.30859375
-1;170900;KELP;2019;1;2018;28;;;2022;28;;;;;2020.5;1023.484375
-1;170900;RAINFOREST_RESIN;9996;2;9995;26;;;10002;3;10004;2;10005;26;9999.0;3254.0
-1;171000;KELP;2018;27;;;;;2019;3;2022;27;;;2018.5;1024.0380859375
-1;171000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3254.0
-1;171100;RAINFOREST_RESIN;10002;3;9998;5;9996;2;10004;2;10005;28;;;10003.0;3254.0
-1;171100;KELP;2018;30;;;;;2020;1;2022;30;;;2019.0;1025.138671875
-1;171200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3260.0
-1;171200;KELP;2018;21;;;;;2021;21;;;;;2019.5;1023.625
-1;171300;KELP;2018;30;;;;;2021;25;;;;;2019.5;1023.1328125
-1;171300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3260.0
-1;171400;KELP;2018;30;;;;;2021;30;;;;;2019.5;1020.876953125
-1;171400;RAINFOREST_RESIN;10002;5;9996;1;9995;29;10004;1;10005;29;;;10003.0;3260.0
-1;171500;RAINFOREST_RESIN;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;3270.0
-1;171500;KELP;2018;23;;;;;2021;23;;;;;2019.5;1020.66796875
-1;171600;RAINFOREST_RESIN;9996;2;9995;30;;;9998;11;10004;2;10005;30;9997.0;3272.0
-1;171600;KELP;2018;28;;;;;2020;8;2021;32;;;2019.0;1018.111328125
-1;171700;KELP;2017;23;;;;;2021;23;;;;;2019.0;1016.04296875
-1;171700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;3294.0
-1;171800;KELP;2017;27;;;;;2020;27;;;;;2018.5;1011.94921875
-1;171800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3294.0
-1;171900;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;3294.0
-1;171900;KELP;2017;26;;;;;2020;26;;;;;2018.5;1011.703125
-1;172000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3299.0
-1;172000;KELP;2017;28;;;;;2020;28;;;;;2018.5;1011.046875
-1;172100;KELP;2017;31;;;;;2020;25;;;;;2018.5;1010.38671875
-1;172100;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;3299.0
-1;172200;KELP;2017;26;;;;;2020;26;;;;;2018.5;1009.09375
-1;172200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3301.0
-1;172300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3301.0
-1;172300;KELP;2017;22;;;;;2020;22;;;;;2018.5;1012.7421875
-1;172400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;3301.0
-1;172400;KELP;2017;23;;;;;2021;23;;;;;2019.0;1015.27734375
-1;172500;KELP;2017;22;;;;;2019;1;2020;22;;;2018.0;1012.63671875
-1;172500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3301.0
-1;172600;KELP;2017;33;;;;;2020;29;;;;;2018.5;1009.798828125
-1;172600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3301.0
-1;172700;RAINFOREST_RESIN;9996;2;9995;27;;;9998;3;10004;2;10005;27;9997.0;3307.0
-1;172700;KELP;2017;29;;;;;2020;29;;;;;2018.5;1011.109375
-1;172800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3313.0
-1;172800;KELP;2017;20;;;;;2020;20;;;;;2018.5;1013.095703125
-1;172900;KELP;2017;27;;;;;2019;1;2020;27;;;2018.0;1013.466796875
-1;172900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3313.0
-1;173000;KELP;2017;37;;;;;2020;31;;;;;2018.5;1012.998046875
-1;173000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3313.0
-1;173100;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3313.0
-1;173100;KELP;2017;21;;;;;2020;21;;;;;2018.5;1014.55859375
-1;173200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3313.0
-1;173200;KELP;2017;23;;;;;2018;1;2021;23;;;2017.5;1018.5078125
-1;173300;KELP;2017;25;;;;;2020;27;;;;;2018.5;1011.921875
-1;173300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3313.0
-1;173400;KELP;2017;26;;;;;2020;26;;;;;2018.5;1011.75
-1;173400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;9;10004;1;10005;25;9999.0;3313.0
-1;173500;RAINFOREST_RESIN;9996;1;9995;30;;;9998;3;10004;1;10005;30;9997.0;3319.0
-1;173500;KELP;2018;5;2017;31;;;2020;1;2021;30;;;2019.0;1018.19921875
-1;173600;RAINFOREST_RESIN;9998;7;9996;1;9995;28;10004;1;10005;28;;;10001.0;3325.0
-1;173600;KELP;2017;29;;;;;2021;29;;;;;2019.0;1019.390625
-1;173700;KELP;2019;1;2017;27;;;2021;27;;;;;2020.0;1019.79296875
-1;173700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3325.0
-1;173800;KELP;2019;4;2017;29;;;2020;1;2021;28;;;2019.5;1018.0078125
-1;173800;RAINFOREST_RESIN;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;3325.0
-1;173900;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;3325.0
-1;173900;KELP;2020;1;2017;28;;;2021;28;;;;;2020.5;1028.1455078125
-1;174000;RAINFOREST_RESIN;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;3361.0
-1;174000;KELP;2017;25;;;;;2021;25;;;;;2019.0;1028.63720703125
-1;174100;KELP;2017;30;;;;;2020;22;;;;;2018.5;1028.2041015625
-1;174100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3361.0
-1;174200;KELP;2017;25;;;;;2020;25;;;;;2018.5;1026.9365234375
-1;174200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;3361.0
-1;174300;RAINFOREST_RESIN;9995;29;;;;;10002;2;10005;29;;;9998.5;3361.0
-1;174300;KELP;2017;29;;;;;2020;29;;;;;2018.5;1027.4931640625
-1;174400;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3361.0
-1;174400;KELP;2017;29;;;;;2020;28;;;;;2018.5;1027.69921875
-1;174500;KELP;2017;23;;;;;2020;23;;;;;2018.5;1027.904296875
-1;174500;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3361.0
-1;174600;KELP;2017;23;;;;;2020;23;;;;;2018.5;1028.8740234375
-1;174600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3361.0
-1;174700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3361.0
-1;174700;KELP;2017;29;;;;;2021;29;;;;;2019.0;1029.9755859375
-1;174800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;3361.0
-1;174800;KELP;2019;1;2017;22;;;2020;22;;;;;2019.5;1028.5361328125
-1;174900;KELP;2017;31;;;;;2020;31;;;;;2018.5;1029.06396484375
-1;174900;RAINFOREST_RESIN;9998;2;9996;1;9995;30;10004;1;10005;30;;;10001.0;3361.0
-1;175000;KELP;2017;27;;;;;2020;27;;;;;2018.5;1029.09912109375
-1;175000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;3361.0
-1;175100;RAINFOREST_RESIN;9998;1;9996;2;9995;25;10004;2;10005;25;;;10001.0;3361.0
-1;175100;KELP;2017;27;;;;;2019;5;2020;27;;;2018.0;1029.0986328125
-1;175200;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3361.0
-1;175200;KELP;2017;36;;;;;2020;29;;;;;2018.5;1029.0517578125
-1;175300;KELP;2017;22;;;;;2020;22;;;;;2018.5;1028.6396484375
-1;175300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3361.0
-1;175400;KELP;2017;26;;;;;2020;26;;;;;2018.5;1028.66943359375
-1;175400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;3361.0
-1;175500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;3361.0
-1;175500;KELP;2017;29;;;;;2020;29;;;;;2018.5;1028.6650390625
-1;175600;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3361.0
-1;175600;KELP;2017;26;;;;;2020;26;;;;;2018.5;1028.125
-1;175700;KELP;2017;24;;;;;2020;24;;;;;2018.5;1028.7841796875
-1;175700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;3361.0
-1;175800;KELP;2017;29;;;;;2020;29;;;;;2018.5;1029.0322265625
-1;175800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3361.0
-1;175900;RAINFOREST_RESIN;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;3364.0
-1;175900;KELP;2017;31;;;;;2019;8;2021;31;;;2018.0;1029.7265625
-1;176000;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;3364.0
-1;176000;KELP;2017;29;;;;;2021;30;;;;;2019.0;1029.8681640625
-1;176100;KELP;2018;2;2017;22;;;2021;22;;;;;2019.5;1031.27001953125
-1;176100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3370.0
-1;176200;KELP;2017;29;;;;;2021;29;;;;;2019.0;1033.046875
-1;176200;RAINFOREST_RESIN;9998;4;9996;1;9995;28;10004;1;10005;28;;;10001.0;3376.0
-1;176300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;3376.0
-1;176300;KELP;2018;23;;;;;2021;23;;;;;2019.5;1034.093994140625
-1;176400;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;3376.0
-1;176400;KELP;2018;24;;;;;2021;24;;;;;2019.5;1033.53125
-1;176500;KELP;2017;28;;;;;2021;28;;;;;2019.0;1033.351806640625
-1;176500;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;3376.0
-1;176600;KELP;2018;27;;;;;2021;23;;;;;2019.5;1033.79833984375
-1;176600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;3376.0
-1;176700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3376.0
-1;176700;KELP;2018;21;;;;;2020;6;2021;21;;;2019.0;1034.2275390625
-1;176800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3376.0
-1;176800;KELP;2018;29;;;;;2021;29;;;;;2019.5;1034.14208984375
-1;176900;KELP;2018;21;;;;;2020;4;2021;21;;;2019.0;1033.843994140625
-1;176900;RAINFOREST_RESIN;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;3376.0
-1;177000;RAINFOREST_RESIN;9996;1;9995;23;;;10002;8;10004;1;10005;23;9999.0;3376.0
-1;177000;KELP;2018;32;;;;;2021;24;;;;;2019.5;1035.46484375
-1;177100;KELP;2018;28;;;;;2021;28;;;;;2019.5;1035.8125
-1;177100;RAINFOREST_RESIN;9998;3;9995;28;;;10005;28;;;;;10001.5;3376.0
-1;177200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;3376.0
-1;177200;KELP;2018;21;;;;;2022;21;;;;;2020.0;1038.6318359375
-1;177300;KELP;2018;20;;;;;2020;2;2021;20;;;2019.0;1037.2373046875
-1;177300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3376.0
-1;177400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3376.0
-1;177400;KELP;2018;21;;;;;2021;22;;;;;2019.5;1038.30078125
-1;177500;KELP;2018;28;;;;;2020;3;2021;1;2022;27;2019.0;1038.9990234375
-1;177500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;3376.0
-1;177600;RAINFOREST_RESIN;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;3376.0
-1;177600;KELP;2018;25;;;;;2021;1;2022;24;;;2019.5;1039.162109375
-1;177700;KELP;2018;22;;;;;2022;22;;;;;2020.0;1039.990234375
-1;177700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3378.0
-1;177800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;3381.0
-1;177800;KELP;2018;26;;;;;2022;26;;;;;2020.0;1040.8916015625
-1;177900;KELP;2018;25;;;;;2022;25;;;;;2020.0;1041.5654296875
-1;177900;RAINFOREST_RESIN;9996;1;9995;24;;;9998;12;10002;3;10004;1;9997.0;3381.0
-1;178000;RAINFOREST_RESIN;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;3405.0
-1;178000;KELP;2019;23;;;;;2022;23;;;;;2020.5;1060.56640625
-1;178100;KELP;2019;1;2018;27;;;2022;28;;;;;2020.5;1057.8828125
-1;178100;RAINFOREST_RESIN;9998;6;9996;1;9995;27;10004;1;10005;27;;;10001.0;3405.0
-1;178200;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;3405.0
-1;178200;KELP;2018;26;;;;;2022;26;;;;;2020.0;1057.03515625
-1;178300;KELP;2019;1;2018;29;;;2022;30;;;;;2020.5;1058.5703125
-1;178300;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;3405.0
-1;178400;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3405.0
-1;178400;KELP;2018;27;;;;;2022;27;;;;;2020.0;1052.73828125
-1;178500;KELP;2017;26;;;;;2021;26;;;;;2019.0;1036.02734375
-1;178500;RAINFOREST_RESIN;9995;26;;;;;10002;10;10005;26;;;9998.5;3405.0
-1;178600;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;3405.0
-1;178600;KELP;2018;25;;;;;2021;20;;;;;2019.5;1037.84375
-1;178700;KELP;2018;1;2017;27;;;2019;8;2021;29;;;2018.5;1037.0
-1;178700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;3405.0
-1;178800;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3405.0
-1;178800;KELP;2018;37;;;;;2021;31;;;;;2019.5;1041.265625
-1;178900;KELP;2018;24;;;;;2021;22;;;;;2019.5;1045.296875
-1;178900;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3405.0
-1;179000;RAINFOREST_RESIN;9998;4;9996;1;9995;29;10004;1;10005;29;;;10001.0;3405.0
-1;179000;KELP;2018;3;2017;29;;;2021;30;;;;;2019.5;1043.22265625
